commodity,market,pricetype,date,price_per_kg,rainfall_mm,GPR,diesel_price_kes,source,admin1,latitude,longitude,category
Beans,Eldoret,Wholesale,2009-09-01,72.15899999999999,98.74785714285714,92.8399887084961,72.13,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2009-12-01,77.9185,160.08785714285713,92.94691467285156,76.08,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2010-01-01,75.70949999999999,102.7,91.58102416992188,76.8,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2010-02-01,75.0015,162.87714285714287,80.72535705566406,76.9,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2010-03-01,75.4725,241.71142857142857,74.116943359375,76.9,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2010-04-01,73.7505,226.8428571428572,88.76158142089844,79.9,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2010-05-01,69.42,260.9664285714286,88.95870971679688,82.9,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2010-06-01,64.941,188.83571428571423,96.45369720458984,82.9,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2010-07-01,42.218,229.9857142857143,79.38137817382812,82.9,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2010-08-01,42.672,237.03857142857143,80.99386596679688,82.9,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2010-09-01,57.842,230.99642857142857,71.16854858398438,86.9,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2010-10-01,56.562,138.48285714285714,65.99193572998047,86.9,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2010-11-01,57.0105,69.35642857142857,94.70516967773438,90.23,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2010-12-01,56.6575,53.415000000000006,97.20389556884766,87.41,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2011-03-01,73.24199999999999,109.685,136.8883056640625,94.53,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2011-04-01,88.051,112.86142857142856,91.01776885986328,107.52,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2011-05-01,107.8775,153.5364285714286,105.34491729736328,108.02,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2011-06-01,87.429,200.9828571428572,84.391845703125,106.3,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2011-07-01,77.202,202.1142857142857,78.92475891113281,106.12,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2011-08-01,78.0515,240.52714285714288,86.95156860351562,108.97,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2011-09-01,61.7895,151.27642857142857,83.35044860839844,108.17,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2011-10-01,60.4515,154.32357142857146,76.33993530273438,110.94,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2011-11-01,65.70949999999999,346.415,83.15767669677734,114.3,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2011-12-01,75.77199999999999,93.80142857142856,85.34132385253906,110.98,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2012-01-01,77.03200000000001,4.542857142857143,79.63497161865234,107.9,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2012-02-01,74.30799999999999,30.072857142857146,92.4458236694336,105.29,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2012-03-01,78.61,51.222142857142856,88.75997924804688,105.12,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2012-04-01,83.471,317.9564285714286,96.01668548583984,108.8,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2012-05-01,92.4685,289.975,78.17115783691406,108.44,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2012-06-01,87.842,195.97214285714287,77.82243347167969,105.51,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2012-07-01,67.29150000000001,222.52714285714288,82.80802154541016,97.5,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2012-08-01,61.2705,254.29357142857145,74.87835693359375,97.09,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2012-09-01,63.1905,157.95714285714286,69.28050994873047,101.07,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2012-10-01,62.612,205.4864285714285,81.66366577148438,106.11,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2012-11-01,57.579,167.2592857142857,81.38964080810547,105.85,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2012-12-01,60.3995,142.09214285714285,74.83155822753906,105.79,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2013-01-01,64.3775,79.57071428571429,90.6574935913086,103.99,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2013-02-01,67.8775,30.892857142857142,81.59033203125,106.2,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2013-03-01,72.7515,160.385,75.89672088623047,107.37,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2013-04-01,75.269,368.2264285714286,95.10787200927734,106.44,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2013-05-01,75.77,192.43,83.71731567382812,101.06,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2013-06-01,73.8775,198.3542857142857,82.97300720214844,99.16,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2013-07-01,67.7175,184.845,73.97581481933594,102.86,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2013-08-01,72.1605,250.205,90.95674896240234,104.44,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2013-09-01,76.56899999999999,200.9228571428572,100.4593276977539,105.55,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2013-10-01,80.762,107.07,72.95311737060547,104.47,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2013-11-01,72.9995,168.66642857142855,77.77902221679688,103.25,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2013-12-01,71.01150000000001,113.00142857142858,70.37248992919922,104.52,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2014-01-01,75.4375,26.88642857142857,77.91596984863281,102.36,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2014-02-01,75.2705,110.15,69.00352478027344,105.8,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2014-03-01,83.21,115.36071428571428,119.83855438232422,104.87,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2014-04-01,91.2,95.57571428571428,93.22154235839844,103.82,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2014-05-01,94.218,209.185,83.4288558959961,104.71,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2014-06-01,85.6695,163.19642857142858,98.76710510253906,104.81,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2014-07-01,69.711,170.2092857142857,138.7539520263672,104.67,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2014-08-01,69.338,202.84071428571428,136.44558715820312,102.98,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2014-09-01,76.928,108.33285714285716,131.55665588378906,102.36,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2014-10-01,73.02850000000001,197.33,83.66100311279297,100.67,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2014-11-01,70.269,165.96428571428572,84.38005065917969,94.52,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2014-12-01,65.7695,80.10428571428572,86.5262222290039,90.85,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2015-01-01,71.2,13.307857142857143,111.9856948852539,83.35,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2015-02-01,74.01849999999999,38.71785714285714,111.92469787597656,75.52,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2015-03-01,77.3575,74.90785714285714,104.23526763916016,76.2,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2015-04-01,86.1725,307.9292857142857,102.19049072265624,77.48,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2015-05-01,99.4185,208.1421428571429,76.2623291015625,79.34,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2015-06-01,87.951,265.475,85.90596771240234,83.31,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2015-07-01,71.05799999999999,136.57714285714286,106.80866241455078,84.56,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2015-08-01,65.652,84.73214285714286,82.47853088378906,83.35,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2015-09-01,64.971,47.87928571428571,98.7674560546875,79.99,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2015-10-01,65.6285,149.19785714285717,91.931884765625,82.43,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2015-11-01,66.779,297.8464285714286,150.71588134765625,79.66,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2015-12-01,70.02850000000001,167.37857142857143,148.23687744140625,78.51,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2016-01-01,69.5195,115.50285714285714,118.21114349365234,76.7,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2016-02-01,71.83099999999999,35.97428571428571,103.74964904785156,67.88,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2016-03-01,71.131,33.120714285714286,109.72029113769533,65.7,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2016-04-01,72.481,267.1014285714286,85.22145080566406,66.23,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2016-05-01,70.82,299.7942857142857,88.3324203491211,70.37,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2016-06-01,67.0575,127.74285714285716,90.16812896728516,73.71,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2016-07-01,59.8425,234.93714285714285,114.6104507446289,83.24,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2016-08-01,53.1095,154.47285714285712,98.73848724365234,84.51,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2016-09-01,50.88,181.43071428571423,104.54522705078124,82.46,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2016-10-01,59.9715,80.49142857142859,85.74778747558594,82.12,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2016-11-01,62.731,141.19285714285715,82.91875457763672,82.17,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2016-12-01,69.70150000000001,28.10071428571429,102.1804656982422,87.22,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2017-01-01,80.65950000000001,24.02,105.20123291015624,84.23,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2017-02-01,82.23150000000001,35.33714285714286,114.20635986328124,89.26,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2017-03-01,87.4185,46.48857142857143,96.63587951660156,90.44,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2017-04-01,92.5275,104.20428571428572,119.45992279052734,88.62,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2017-05-01,89.5025,198.22357142857143,102.57996368408205,88.05,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2017-06-01,75.189,63.54357142857143,126.7890167236328,86.89,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2017-07-01,78.011,237.0878571428572,102.81346130371094,84.46,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2017-08-01,82.511,214.67714285714283,138.5316162109375,85.86,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2017-09-01,84.9685,234.65214285714288,115.5344467163086,86.86,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2017-10-01,82.878,225.6457142857143,91.4615707397461,88.71,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2017-11-01,83.232,145.27857142857144,92.59601593017578,92.41,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2017-12-01,90.912,29.377857142857145,82.71825408935547,92.44,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2018-01-01,93.5015,38.62,92.42678833007812,94.82,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2018-02-01,84.6095,20.58,64.49137115478516,96.96,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2018-03-01,78.2415,220.6978571428572,111.96229553222656,97.86,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2018-04-01,73.699,428.3,123.2634735107422,97.86,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2018-05-01,73.848,291.8178571428571,125.66661834716795,98.64,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2018-06-01,66.0615,215.8685714285714,103.96858978271484,103.6,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2018-07-01,63.198,167.4828571428571,110.02842712402344,103.25,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2018-08-01,57.398,193.06,112.74168395996094,102.74,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2018-09-01,55.271,56.49285714285714,75.05390930175781,108.12,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2018-10-01,58.0185,133.91571428571427,92.0164794921875,109.72,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2018-11-01,56.691,64.20285714285714,80.40758514404297,108.12,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2018-12-01,56.4075,111.42928571428573,90.607666015625,112.28,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2019-01-01,61.33,27.227857142857143,87.42410278320312,102.24,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2019-02-01,60.431,18.945714285714285,96.80016326904295,95.96,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2019-03-01,60.732,25.94214285714286,82.32829284667969,96.61,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2019-04-01,66.90899999999999,106.05,79.25344848632812,102.13,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2019-05-01,70.969,156.0007142857143,106.4719009399414,104.37,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2019-06-01,78.2385,296.3142857142857,106.58845520019533,104.72,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Eldoret,Wholesale,2019-07-01,89.9915,160.08571428571426,93.52125549316406,103.88,FAO_GIEWS,Rift Valley,0.52,35.28,pulses and nuts
Beans,Kisumu,Wholesale,2006-01-15,39.61,77.38300000000001,94.51001739501952,64.82,WFP,Nyanza,-0.1,34.75,pulses and nuts
Beans,Kisumu,Wholesale,2006-02-15,42.79,117.90900000000002,95.85819244384766,64.77,WFP,Nyanza,-0.1,34.75,pulses and nuts
Beans,Kisumu,Wholesale,2006-03-15,54.52,228.544,92.79762268066406,64.77,WFP,Nyanza,-0.1,34.75,pulses and nuts
Beans,Kisumu,Wholesale,2006-04-15,50.15,299.473,89.01580047607422,65.85,WFP,Nyanza,-0.1,34.75,pulses and nuts
Beans,Kisumu,Wholesale,2006-05-15,48.09,242.526,85.20877838134766,66.7,WFP,Nyanza,-0.1,34.75,pulses and nuts
Beans,Kisumu,Wholesale,2006-06-15,38.51,100.009,102.57276916503906,70.29,WFP,Nyanza,-0.1,34.75,pulses and nuts
Beans,Kisumu,Wholesale,2006-07-15,34.77,109.032,137.13482666015625,72.08,WFP,Nyanza,-0.1,34.75,pulses and nuts
Beans,Kisumu,Wholesale,2006-08-15,30.12,127.096,147.08111572265625,73.73,WFP,Nyanza,-0.1,34.75,pulses and nuts
Beans,Kisumu,Wholesale,2006-09-15,30.74,118.725,111.72425842285156,73.56,WFP,Nyanza,-0.1,34.75,pulses and nuts
Beans,Kisumu,Wholesale,2006-10-15,30.94,155.244,113.1352996826172,71.59,WFP,Nyanza,-0.1,34.75,pulses and nuts
Beans,Kisumu,Wholesale,2006-11-15,31.47,358.057,88.77892303466797,69.25,WFP,Nyanza,-0.1,34.75,pulses and nuts
Beans,Kisumu,Wholesale,2006-12-15,34.71,322.319,90.60655975341795,66.76,WFP,Nyanza,-0.1,34.75,pulses and nuts
Beans,Kisumu,Wholesale,2007-01-15,38.2,183.627,97.9200439453125,66.86,WFP,Nyanza,-0.1,34.75,pulses and nuts
Beans,Kisumu,Wholesale,2007-02-15,34.48,167.68800000000002,96.16935729980467,65.86,WFP,Nyanza,-0.1,34.75,pulses and nuts
Beans,Kisumu,Wholesale,2007-03-15,38.56,85.522,87.33650207519531,66.36,WFP,Nyanza,-0.1,34.75,pulses and nuts
Beans,Kisumu,Wholesale,2007-04-15,39.57,238.417,76.6133804321289,68.22,WFP,Nyanza,-0.1,34.75,pulses and nuts
Beans,Kisumu,Wholesale,2007-05-15,34.96,187.48,92.5995864868164,69.58,WFP,Nyanza,-0.1,34.75,pulses and nuts
Beans,Kisumu,Wholesale,2007-06-15,35.1,160.52100000000002,97.9723129272461,69.95,WFP,Nyanza,-0.1,34.75,pulses and nuts
